字段1,字段2,字段3,字段4,文本,文本1
"
							:上汽集团(600104)董秘您好，请问贵公司每天都有大量转融通14天期限和7天期限的，如果不是上汽大股东自己的转融通，可否查出是哪位大股东在转融通，前十大股东已经承诺未来一年不减持，为什么还通过转融通来做空股票，是否违反承诺，违反承诺是否有相应惩罚措施，请正面回答
						","
							您好，公司大股东未进行转融通出借，不存在任何“做空股票”的动机和行为。
						",2023年12月04日 10:05,2023年12月15日 17:15,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，你好，超高强钢热冲压成形液压机及生产线以及复合材料成型工艺成套设备生产线，主要应用于汽车轻量化领域，并且该公司的汽车零部件比其他普通汽车零部件的强度要高出一倍以上！并且重量只有普通零部件的60%，请问公司是否有考虑跟合锻智能合作提高车子的轻量化领域？
						","
							您好，感谢您的关注。
						",2023年12月04日 09:35,2023年12月15日 17:13,上汽集团,(600104)
"
							:上汽集团(600104)上汽应该考虑把底层车机系统独立并开放出来(需要提高软件企业例如阿里团队的参与度)，加入市场竞争(比如与某为抢市场)，可以在车机系统方面与领先车企合作(比如比亚迪，广汽，BBA，甚至特斯拉) 
						","
							您好，感谢您的关注和建议。
						",2023年12月04日 09:33,2023年12月15日 17:13,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，请问一下，计划明年率先上市的智己汽车所搭载的固态电池是半固态电池还是全固态电池？ 
						","
							您好，2024年起半固态电池将在公司不同车型上实现量产应用。半固态电池产品和工艺的快速迭代，使得电池更安全、能量密度更高，同时还能实现动力电池成本下降近30%，让用户可以选择更具性价比的新能源汽车。
						",2023年12月04日 08:56,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)公司投资研发的半固态电池2024年大概什么时候能实现应用？ 
						","
							您好，2024年起半固态电池将在公司不同车型上实现量产应用。半固态电池产品和工艺的快速迭代，使得电池更安全、能量密度更高，同时还能实现动力电池成本下降近30%，让用户可以选择更具性价比的新能源汽车。
						",2023年11月30日 15:51,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)目前很火的华为汽车题材，上汽有和华为合作的意向吗？ 
						","
							您好，在加快向智能电动车新赛道转型的过程中，公司始终坚持自主创新与开放合作并举，公司对包括华为在内的科技企业始终秉持开放合作的态度，致力实现共赢发展，努力共创汽车产业新生态，如有重大事项，公司将在官方平台或指定媒体上发布。
						",2023年11月29日 14:00,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)比亚迪2020年市值超越上汽，接着就是利润超越。最近长安市值超过上汽，是否接着就是利润超越，对此公司有何看法。公司是上市公司，要做好市值管理防止国有资价值产缩水。
						","
							您好，感谢您的关注。
						",2023年11月29日 09:01,2023年12月15日 17:11,上汽集团,(600104)
"
							:上汽集团(600104)华为拟成立一家新公司，聚焦智能网联汽车业务，新公司将对现有战略合作伙伴车企及有战略价值的车企等投资者逐步开放股权。请问公司是否收到入股邀请，后续是否有入股计划？
						","
							您好，在加快向智能电动车新赛道转型的过程中，公司始终坚持自主创新与开放合作并举，公司对包括华为在内的科技企业始终秉持开放合作的态度，致力实现共赢发展，努力共创汽车产业新生态，如有重大事项，公司将在官方平台或指定媒体上发布。
						",2023年11月27日 12:12,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)长安和华为成立新公司，华为表明希望新公司是股权多元化公司，对有战略价值的公司股权开放，贵司有无意向加入，这样你不仅有了躯壳也有了灵魂，请正面回复下
						","
							您好，在加快向智能电动车新赛道转型的过程中，公司始终坚持自主创新与开放合作并举，公司对包括华为在内的科技企业始终秉持开放合作的态度，致力实现共赢发展，努力共创汽车产业新生态，如有重大事项，公司将在官方平台或指定媒体上发布。
						",2023年11月27日 10:16,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)公司是否考虑一下加入鸿蒙生态呢？不加入会不会错失良机，像诺基亚执着于Windows Mobile。
						","
							您好，在加快向智能电动车新赛道转型的过程中，公司始终坚持自主创新与开放合作并举，公司对包括华为在内的科技企业始终秉持开放合作的态度，致力实现共赢发展，努力共创汽车产业新生态，如有重大事项，公司将在官方平台或指定媒体上发布。
						",2023年11月27日 09:31,2023年12月15日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)董秘 你好  请问大众ID7 为何没有对应的产品投放在上汽大众？
						","
							您好，11月的广州车展上，上汽大众ID.家族展示了ID.系列首款高端纯电轿车-ID.NEXT概念车，融合了豪华、优雅、简约动感的设计语言，外观上兼具个性和美感；车身采用大量生物基材料制作，有效降低能耗，助力整车的碳排放下降55%，敬请关注。
						",2023年11月24日 14:13,2023年12月01日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)上汽在智驾领域到底能不能对标华为？能，就要拿出产品来让大家测试，令人信服。不能，必须马上认清形势，放弃幻想，趁还有点底牌，马上去请求合作。现在这种产品没有，也不合作的样子是等死吗？怎么给我们股东交待？
						","
							您好，在智驾领域，上汽正在积极塑造从芯片、操作系统、软件、数据闭环、运动控制系统、三电系统到对应场景的整车集成能力和技术创新优势，打造拥有“智慧的脑”、“强劲的心”、“敏捷的身”的全新“科技生命体”。
在“智慧的脑”方面，上汽打造行业内领先的“中央计算+区域控制”的全栈3.0智能车解决方案，全栈3.0是以智能驾驶和融合体验为终局，实现“舱、驾、算、联”四域合一，域控制器数量减半、数据带宽提升5倍、线束长度减少30%、OTA速度提升70%，IOT生态深度互融，支持数据闭环，让车辆具备很强的自学习、自进化和自成长能力，实现端到端的用户安全舒心出行体验。
在“强劲的心”方面，采用“碳纤维转子电机+800V高压电驱”超级组合的全新一代电驱动系统，新产品可以进入“2秒加速俱乐部”，给用户带来极致加速体验。同时，紧扣整车效率最优原则，通过采用电动车整车能量闭环技术，系统性降低整车能耗。
在“敏捷的身”方面，通过创新开发“整车中央协调运动控制器（VMC）技术”，挑战高难度的整车运动控制，基于智己新车型，中央协调运动控制器将分阶段纳入后轮转向控制、电动四驱控制、空气弹簧、电控减振器控制，并与制动系统深度融合，让车辆轻松应对各种复杂路况。
最近火爆的智己LS6具备“一键AI代驾”，以及“一键脱困”、“一键贴边”、“一键循迹”等创新功能，有效解决“停车难、倒车难”等用户痛点。这些都是上汽在智能化方面的最新成果，欢迎大家到店体验。
在加快向智能电动车新赛道转型的过程中，公司始终坚持自主创新与开放合作并举，努力共创汽车产业新生态。
						",2023年11月24日 12:24,2023年12月01日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)上汽名爵和荣威卖不好车很大原因是他的鬼火设计，不是运动就等于鬼火，过度的大嘴设计只能让人厌烦，请上汽领导多看看用户心声，论坛反馈。不是闭门造车的年代了
						","
							您好，感谢您的建议。
						",2023年11月20日 11:15,2023年12月01日 17:29,上汽集团,(600104)
"
							:上汽集团(600104)董秘您好，上汽大通汽车，能否增加更多10座车型，满足更多用户需求
						","
							您好，感谢您的关注和建议。
						",2023年11月20日 08:55,2023年12月01日 17:29,上汽集团,(600104)
"
							:上汽集团(600104)请问贵公司有没有自动驾驶的车 
						","
							您好，上汽集团从2015年开始在智能驾驶系统、规控等领域进行了前瞻性研究，布局自动驾驶相关业务，公司已经掌握了高速驾驶引导、城市区域NOA、限定区域L4自动驾驶、导航辅助、自动泊车等多项智能驾驶功能开发相关的技术。目前，公司正在积极塑造从芯片、操作系统、软件、数据闭环、运动控制系统、三电系统到对应场景的整车集成能力和技术创新优势，打造拥有“强劲的心”、“敏捷的身”、“智慧的脑”的全新“科技生命体”。
今年上半年，Robotaxi项目成功获得全国首批无驾驶人路测牌照，营运里程超过230万公里，自研的BEV融合检测方案在国际检测榜单中排名总榜第一；智能重卡项目在宁波港、泉州港等开展调试及运营，加快开拓自动驾驶商业化发展新场景。2024年，公司首创的“整车中央协调运动控制器技术（VMC）”将量产落地，具备“蟹行移动、智能过弯、安全避让”等创新功能，使车辆能够在不同驾驶模式和复杂路况下，始终保持车身稳定，让新手“秒变”老司机，带来极致智能、极致舒适、极致安全的体验。2025年，上汽“中央计算+区域控制”全栈3.0智能车解决方案将全面落地，实现“舱、驾、算、联”四域合一，域控制器数量减半、数据带宽提升5倍、线束长度减少30%、OTA速度提升70%，IOT生态深度互融，支持数据闭环，车辆将具备自学习、自进化和自成长能力，成为人们最贴心的“智能出行伙伴”。
						",2023年11月17日 15:31,2023年12月01日 17:29,上汽集团,(600104)
