company_name,company_code,question,answer,ask_date
上汽集团,(600104),您好，能简单介绍一下上汽集团的自动驾驶技术？上汽集团在自动驾驶关键部件或技术方面是否有进行自研？,上汽正在积极构建从芯片、操作系统、软件、数据闭环、运动控制系统、三电系统到对应场景的整车集成能力和技术创新优势，目标是打造一个拥有“强劲的心”、“敏捷的身”、“智慧的脑”的全新“科技生命体”。2024年，上汽自主研发的“整车中央协调运动控制器技术（VMC）”预计实现量产，该技术具备“蟹行移动、智能过弯、安全避让”等功能，确保车辆在各种驾驶模式和复杂路况下都能保持车身稳定，使新手驾驶如同老司机般熟练，为用户带来极致智能、极致舒适和极致安全的驾驶体验。2025年，上汽将全面应用“中央计算+区域控制”全栈3.0智能车解决方案，届时将实现“舱、驾、算、联”四域合一，具体表现为域控制器数量减半、数据带宽提升5倍、线束长度减少30%、OTA速度提升70%，以及IOT生态深度互融，支持数据闭环，从而使车辆具备自学习、自进化和自成长的能力，成为人们最贴心的“智能出行伙伴”。,2023年11月08日
上汽集团,(600104),上汽集团，比亚迪表示将维持3到5年的价格战，其汽车产品会保持优惠并具有性价比。请问上汽集团是否考虑参与此次价格战？比亚迪的价格战会对上汽集团的业绩及汽车销量产生影响吗？,"去掉打招呼、寒暄语句后的文本：

您的关注和建议对本公司意义重大。行业竞争加剧对本公司既是挑战，也是机遇。面对日益激烈的市场竞争，本公司需要提升成本竞争力，并且在品牌、产品、服务等各方面增强综合竞争力，持续增强经营发展的韧劲，以实现更可持续、更高质量的发展。",2023年11月02日
上汽集团,(600104),上汽集团如何应对行业内的激烈价格竞争？唯有提供低成本且符合用户高需求的产品与服务质量，才能在竞争中生存下来。,"去掉打招呼、寒暄语句后的段落：

行业竞争加剧对公司而言既是挑战，也是机遇。面对更激烈的市场竞争，公司必须提升成本竞争力，并在品牌、产品、服务等方面全面提升综合竞争力。同时，公司需将激烈竞争中锤炼出的优势和能力加速向海外市场输出，加快全球市场的拓展步伐，持续增强经营发展的韧劲，以实现更可持续、更高质量的发展。",2023年11月02日
上汽集团,(600104),上汽集团近几年越回购股价越跌，回购的目的不是提振上汽集团的股价吗？上汽集团为何会视而不见？,虽然股价波动受多方面因素影响，但公司始终通过回购等措施维持市值稳定的决心不变。自2020年至今，公司已执行三轮股份回购计划，截至目前，累计投入资金约38.03亿元，回购总量约为1.92亿股。公司持续大规模回购，旨在改善市净率偏低的问题，并回馈广大股东。最近，公司发布了《关于注销回购股份并减少注册资本暨通知债权人的公告》，计划注销首轮回购的1.08亿股股份。后续，公司将严格遵循相关法律法规要求，并结合市场实况，继续推进本轮股份回购工作，以期提升公司市值表现，积极回应投资者的支持。,2023年11月02日
上汽集团,(600104),上汽集团，可以发下回购多少了吗？,公司会在每月月初发布回购进展公告，请注意查阅。,2023年11月01日
上汽集团,(600104),上汽集团在战略上认为新能源品牌的道路可能是中长期的消耗战。对于亏损状态的新能源车企，上汽集团认为这是不可持续的。请问上汽集团对这个问题有何看法？,行业竞争加剧既是挑战，也是机遇。公司会发挥在用户基盘、服务网络、产业布局以及稳定的现金流、成熟的造车体系等方面的优势，并积极面向新赛道，加快技术创新，针对用户痛点研发智能电动车新产品，力求实现同等车型“价格最优”、同等价格“配置最优”，以期在新赛道上实现销量突破。在市场竞争中，公司将不断提升核心竞争力，构建面向未来、全球的竞争新优势，在转型发展的进程中胜出。,2023年10月31日
上汽集团,(600104),上汽集团怎么逐年下滑，如何扭转颓势。上汽集团年年吃老本，没有给投资者看到强劲的增长动力。,"公司正在加快创新转型步伐，积极把握“场景创造价值、数据决定体验、软件定义汽车”的行业变革趋势，着力构建新一代智能电动车的整车架构，并以此带动多个整车技术攻关项目。我们致力于关键技术研发和落地，塑造从芯片、操作系统、软件、数据闭环到对应场景的全新整车集成能力，实现中央集中式控制结合区/域控制、云管端一体化、数据驱动迭代、智能感知、智能驾驶、智能座舱、整车运动智能控制、一体式铸造、分布式制造等产品和技术特征的最新应用。

同时，公司密切关注并紧跟技术发展趋势，在固态电芯、800V高压、ChatGPT人工智能与机器学习的应用、可再生能源以及材料科学等领域深度研发，以期快速形成自主核心能力。

目标到2025年，上汽自主品牌在整车销量中的占比将达到60%，新能源车占比达到50%，智能网联汽车占比超过50%，海外销量占比超过20%。公司将通过结构优化实现突破，基本完成新老赛道发展动力的切换。",2023年10月31日
上汽集团,(600104),上汽集团制造研发实力比新势力强才对。为何上汽集团的智己飞凡不温不火，蔚小理却大卖，上汽集团如何采取应对措施！,"10月12日正式上市的智己LS6上市一个月锁单突破28,000辆，当前正积极提升生产供应和交付速度。在最新发布的纯电动中大型SUV终端销量周榜上，LS6已占据首位。面对日益激烈的市场竞争，公司将进一步提升品牌、产品及服务等方面的综合竞争力，并将激烈竞争中锤炼的优势与能力加速输出至海外市场，加强全球市场拓展力度，持续增强经营发展韧性，以实现更为可持续且高质量的发展。",2023年10月30日
上汽集团,(600104),上汽集团的飞凡汽车销量不及创维汽车、高合，其品牌价值与领跑和哪吒无法对比。针对该品牌定位为中高端品牌的问题，鉴于其较低的销量和口碑，上汽集团将如何实现绝地反击？有网络传闻称，上汽集团旗下的飞凡品牌有意与华为hi进行深度合作，请上汽集团确认这一消息是否属实。,飞凡汽车倡导科技服务于人的理念，以“本真、开拓、品味”为品牌内核，致力于打造“高阶智能纯电移动空间”，持续用科技实现人类对智能出行的想象。公司对包括华为在内的科技企业始终保持开放合作的态度，如有进一步的合作计划，将会及时通过官方渠道向公众发布。请关注公司官方平台和指定媒体获取相关信息。,2023年10月25日
上汽集团,(600104),上汽集团的名爵、荣威、飞凡销量表现不佳，为何上汽集团不选取一个品牌与华为进行合作？面对上汽集团旗下众多子品牌，为何上汽集团不采取双管齐下的策略。请问上汽集团是否有计划与华为鸿蒙进行合作？重点在于品牌的知名度和市场占有率，而非品牌数量。,公司始终坚持自主创新与开放合作并举，在转型为智能电动车新赛道的过程中，对包括华为在内的科技企业始终保持开放合作态度，致力于共创汽车产业新生态。,2023年10月25日
