字段1,字段2,字段3,字段4,文本,文本1
公司实控人妻子大举买入万达电影股并成为第二大股东，请问公司是否计划进军影视行业？是否有发行股票并购万达电影的计划？公司如何平衡影视和互联网金融之间的关系？,尊敬的投资者：您好！系股东个人自主投资行为。,2023-7-21,2023-7-21,东方财富,[300059]
请问公司董事长其实先生的夫人陆丽丽女士入股万达电影对公司经营有何影响？公司是否有就此进军影视娱乐行业的打算？,尊敬的投资者：您好！系股东个人自主投资行为。,2023-7-21,2023-7-21,东方财富,[300059]
请问有没有发行可转债的意愿,尊敬的投资者：您好！感谢关注。,2023-7-21,2023-7-21,东方财富,[300059]
根据国务院新闻办公室网站，全国微博账号突破13亿 已有3.7万个媒体机构账号一文，媒体应通过及时、准确的信息发布，进一步树立公信力，扩大影响力，在互联网平台营造理性、平和的话语环境。请问东方财富采取了哪些手段保障媒体的公信力，影响力?,尊敬的投资者：您好，感谢关注。公司将继续在监管机构的领导和支持下，不忘为中小投资者服务的初心，继续发挥为公众传递信息的桥梁作用，深入推进投资者教育活动，主动承担起传播正能量、保护投资者权益、构建和谐社会的责任。,2023-7-21,2023-7-21,东方财富,[300059]
公司在大模型产品有新的进展吗？,尊敬的投资者：您好，公司持续关注并投入人工智能相关能力建设与应用落地，同时也在积极探索大模型在各金融场景的应用。感谢您对公司的关注。,2023-7-21,2023-7-21,东方财富,[300059]
近日，证监会启动了公募基金费率改革。其中提到降低托管费率、降低公募基金证券交易佣金费率以及规范公募基金销售环节收费。请问这些改革是否会对东方财富证券和天天基金的业绩产生不利影响？公司面对改革有什么应对措施？,尊敬的投资者：您好，感谢您对公司的关注。公司会紧密跟踪行业政策变化，立足自身战略定位，以用户需求为中心，不断推进和完善互联网财富管理生态圈建设，持续提升用户体验，巩固和增强用户规模优势，努力实现公司可持续健康发展。,2023-7-21,2023-7-21,东方财富,[300059]
公司有去智能大会参展或者观摩交流吗？,尊敬的投资者：您好，公司高度重视研发工作，紧密跟踪前沿技术。感谢关注。,2023-7-21,2023-7-21,东方财富,[300059]
建议公司东方财富（PC、APP）端开放供其他券商登陆，多做软件内容，增加用户使用量提高公司知名度，蒸馒头格局要大,尊敬的投资者：您好，感谢您对公司的关注和建议。,2023-7-21,2023-7-21,东方财富,[300059]
上海人工智能大会，公司有派出人员进行参展吗？或者现场观摩学习技术交流，借鉴经验集思广益方便给自家产品取长补短。,尊敬的投资者：您好，感谢您对公司的关注。公司高度重视研发工作，紧密跟踪前沿技术。,2023-7-21,2023-7-21,东方财富,[300059]
随着公司扩张进入瓶颈期，公司是否考虑提高分红以提振股东信心？公司上市以来，基本维持每年一分红，但分红总额小，与公司作为互联网券商龙头地位不相匹配，建议公司考虑增加中期分红,尊敬的投资者：您好，公司着眼于长远和可持续发展，在综合考虑公司经营情况和发展目标、股东要求和意愿等因素，特别是在充分考虑中小股东利益、给予投资者合理回报的基础上，建立对投资者持续、稳定、科学的回报规划与机制。同时感谢您对公司的关注和建议。,2023-7-21,2023-7-21,东方财富,[300059]
请给满坤科技添加无人驾驶概念，其他几个软件平台已经添加了，东方财富做为最大的平台居然没添加此概念。谢谢。（满坤科技在互动平台表示，汽车电子是公司市场战略布局的重点领域，公司PCB产品广泛应用于汽车无人驾驶等多个领域。）,尊敬的投资者：您好，您的建议已转达相关部门。您也可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面上操作向我们提供建议。感谢您对公司产品的支持。,2023-7-21,2023-7-21,东方财富,[300059]
不知公司发行GDR出于什么目的？对广大股东有什么好处？强烈希望公司取消GDR的发行。,尊敬的投资者：您好，感谢您对公司的关注和建议。,2023-7-21,2023-7-21,东方财富,[300059]
请问公司在AI技术研发方面有增加投入吗？,尊敬的投资者：您好，感谢关注。公司持续关注并投入人工智能相关能力建设与应用落地。,2023-7-21,2023-7-21,东方财富,[300059]
请问现在有多少股东,尊敬的投资者：您好！公司在定期报告中披露公司季度末、半年度末以及年度末的股东人数，敬请留意。,2023-7-21,2023-7-21,东方财富,[300059]
尊敬的上市公司董秘及工作人员，您好！贵司基于已沉淀的AI技术能力，正在探索大模型研发及其在各金融场景的应用，包括且不限于在智能问答、智能投研、内容生产辅助等方向，公司将不断加强AI能力建设，持续优化用户体验，提升公司整体服务能力。众所周知，AI技术对终端服务器的算力要求很高，请问贵司是否已经储备了更高算力的光模块服务器？请于百忙之中及时回复，万分感谢！,尊敬的投资者：您好，公司持续关注并投入人工智能相关能力建设与应用落地。感谢关注。,2023-7-21,2023-7-21,东方财富,[300059]
懂秘您好！受市场弱势影响，已经有6家公司终止发行GDR，希望贵司也停止发行GDR，改发可转债。,尊敬的投资者：您好，感谢您对公司的关注和建议。,2023-7-21,2023-7-21,东方财富,[300059]
请问公司etf相关业务增量如何，未来如何扩展？,尊敬的投资者：您好，截止目前，东财基金已发行3只ETF，分别是新能源车龙头ETF（159637）、创新药ETF沪港深（159622）、证券ETF东财（159692）。东财基金将持续精选优质指数标的，发行具有长期投资价值的ETF产品，通过专业化的运营做好基金管理。感谢关注。,2023-7-21,2023-7-21,东方财富,[300059]
贵公司目前股东人数多少？,尊敬的投资者：您好！公司在定期报告中披露公司季度末、半年度末以及年度末的股东人数，敬请留意。,2023-7-21,2023-7-21,东方财富,[300059]
請問公司研發的數據大模型產品何時公布？謝謝。,尊敬的投资者：您好，感谢您对公司的关注。公司致力于通过金融科技为用户创造更多价值，公司基于已沉淀的AI技术能力，正在探索大模型研发及其在各金融场景的应用，包括且不限于在智能问答、智能投研、内容生产辅助等方向，公司将不断加强AI能力建设，持续优化用户体验，提升公司整体服务能力。,2023-6-30,2023-6-30,东方财富,[300059]
请问公司是否投入资金研发行业AI大模型？谢谢。,尊敬的投资者：您好，公司持续关注并投入人工智能相关能力建设与应用落地，同时也在积极探索大模型在各金融场景的应用。感谢关注。,2023-6-30,2023-6-30,东方财富,[300059]
请给地铁设计添加时空数据概念，其他交易软件平台都添加了，谢谢！,尊敬的投资者：您好，感谢您对公司产品的支持。,2023-6-30,2023-6-30,东方财富,[300059]
董秘您好，贵司的高增长是不是不复存在了？,尊敬的投资者：您好，感谢您对公司的关注。公司所提供的一站式互联网财富管理服务，与资本市场的景气度具有较高的相关性。,2023-6-30,2023-6-30,东方财富,[300059]
目前贵司持有多少同花顺股票,尊敬的投资者：您好，截至目前，除东方财富证券及其子公司依照相关监管规定开展金融类业务外，公司及其他子公司未进行二级市场股票投资。感谢关注。,2023-6-30,2023-6-30,东方财富,[300059]
地铁设计公司开发了基于多源数据的城市轨道交通智慧规划平台，采用时空大数据分析技术，智能规划算法相结合。请加入板块,尊敬的投资者：您好，您的建议已转达相关部门。感谢您对公司产品的支持。您也可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面上操作向我们提供建议。,2023-6-21,2023-6-21,东方财富,[300059]
互动平台：地铁设计开发了基于多源数据的城市轨道交通智慧规划平台，采用时空大数据分析技术，智能规划算法相结合。请添加时空大数据,尊敬的投资者：您好，您的建议已转达相关部门。感谢您对公司产品的支持。您也可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面上操作向我们提供建议。,2023-6-21,2023-6-21,东方财富,[300059]
"请给柯力传感添加机器视觉概念，其他几个交易软件都已经添加此概念。子公司柯轩智能自主生产的3D机器视觉和深度AI学习系统,是一门富有挑战性的交叉技术前沿机器人学科和研究领域。",尊敬的投资者：您好，您的建议已转达相关部门。感谢您对公司产品的支持。您也可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面上操作向我们提供建议。,2023-6-21,2023-6-21,东方财富,[300059]
